,1. open,2. high,3. low,4. close,5. volume,increase_decrease,up_down,movement(%),MACD_Hist,MACD,MACD_Signal,SlowK,SlowD,RSI,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Upper Band,Real Lower Band,Chaikin A/D,OBV,sentiment_avg_30,"coun_neg, 30","coun_neu, 30","coun_pos, 30",sentiment_avg_60,"coun_neg, 60","coun_neu, 60","coun_pos, 60",sentiment_avg_120,"coun_neg, 120","coun_neu, 120","coun_pos, 120",sentiment_night_before_avg,"count_neg, night_before","count_neu, night_before","count_pos, night_before",sentiment_morning_avg,"count_neg, morning","count_neu, morning","count_pos, morning",day,day compound avg,day positive avg,day negative avg,day neutral avg,two day neutral avg,two day positive avg,two day negative avg,two day compound avg,two day wired compound avg,two day nbc-news compound avg,two day abc-news compound avg,two day reuters compound avg,two day business-insider compound avg,two day the-new-york-times compound avg,two day techcrunch compound avg,two day wired neg avg,two day nbc-news neg avg,two day abc-news neg avg,two day reuters neg avg,two day business-insider neg avg,two day the-new-york-times neg avg,two day techcrunch neg avg,two day wired pos avg,two day nbc-news pos avg,two day abc-news pos avg,two day reuters pos avg,two day business-insider pos avg,two day the-new-york-times pos avg,two day techcrunch pos avg,two day wired neu avg,two day nbc-news neu avg,two day abc-news neu avg,two day reuters neu avg,two day business-insider neu avg,two day the-new-york-times neu avg,two day techcrunch neu avg,one day wired compound avg,one day nbc-news compound avg,one day abc-news compound avg,one day reuters compound avg,one day business-insider compound avg,one day the-new-york-times compound avg,one day techcrunch compound avg,one day wired neg avg,one day nbc-news neg avg,one day abc-news neg avg,one day reuters neg avg,one day business-insider neg avg,one day the-new-york-times neg avg,one day techcrunch neg avg,one day wired pos avg,one day nbc-news pos avg,one day abc-news pos avg,one day reuters pos avg,one day business-insider pos avg,one day the-new-york-times pos avg,one day techcrunch pos avg,one day wired neu avg,one day nbc-news neu avg,one day abc-news neu avg,one day reuters neu avg,one day business-insider neu avg,one day the-new-york-times neu avg,one day techcrunch neu avg,company
2018-08-27 12:00:00,218.54,218.64,218.36,218.4601,961821,-0.07989999999998076,0,-0.04,0.2462,0.6065,0.3603,90.3782,93.9585,87.7725,78.2306,85.0246,75.0,0.0,218.2613,218.7762,217.7464,35416785.9286,95905708.0,0.012033333333333326,7.0,9.0,5.0,0.07484977272727275,6.0,15.0,10.0,0.031300598614348626,6.5,11.0,8.0,0.043481267605633804,211.0,264.0,235.0,0.02494519906323185,127.0,155.0,145.0,2018-08-27,0.9826,0.215,0.066,0.72,0.7749999999999999,0.1665,0.0585,0.9903,0.998,0.9543,0.9826,-0.18802,0.982125,,0.99385,0.051,0.106,0.066,0.06480000000000001,0.017249999999999998,,0.024,0.11800000000000001,0.11900000000000001,0.215,0.046200000000000005,0.095,,0.113,0.83,0.775,0.72,0.8886,0.88775,,0.8635,0.06674999999999998,0.9543,0.9826,0.005599999999999994,0.9732166666666666,,0.99385,0.07400000000000001,0.106,0.066,0.05783333333333333,0.015166666666666662,,0.024,0.0985,0.11900000000000001,0.215,0.048666666666666664,0.08066666666666666,,0.113,0.8265,0.775,0.72,0.8931666666666667,0.9041666666666668,,0.8635,Apple
2018-08-27 12:30:00,218.48,218.48,217.97099999999998,218.29,870619,-0.18999999999999773,0,-0.09,0.2198,0.6351,0.4153,81.7137,88.98200000000001,73.1714,65.5415,-21.1177,50.0,0.0,218.3538,218.6933,218.0143,35637429.042,95035089.0,0.12117000000000006,5.0,14.0,11.0,0.04321893939393941,6.0,9.5,6.0,0.0464397011784512,7.0,12.25,8.25,0.043481267605633804,211.0,264.0,235.0,0.02494519906323185,127.0,155.0,145.0,2018-08-27,0.9826,0.215,0.066,0.72,0.7749999999999999,0.1665,0.0585,0.9903,0.998,0.9543,0.9826,-0.18802,0.982125,,0.99385,0.051,0.106,0.066,0.06480000000000001,0.017249999999999998,,0.024,0.11800000000000001,0.11900000000000001,0.215,0.046200000000000005,0.095,,0.113,0.83,0.775,0.72,0.8886,0.88775,,0.8635,0.06674999999999998,0.9543,0.9826,0.005599999999999994,0.9732166666666666,,0.99385,0.07400000000000001,0.106,0.066,0.05783333333333333,0.015166666666666662,,0.024,0.0985,0.11900000000000001,0.215,0.048666666666666664,0.08066666666666666,,0.113,0.8265,0.775,0.72,0.8931666666666667,0.9041666666666668,,0.8635,Apple
2018-08-27 13:00:00,218.295,218.31,218.0201,218.1,600278,-0.1949999999999932,0,-0.09,0.1759,0.6351,0.4593,62.5053,78.1991,58.6437,56.0247,-97.7394,25.0,25.0,218.3513,218.698,218.0045,35368079.6073,94434811.0,0.07258749999999999,9.0,8.0,15.0,0.06660166666666667,6.0,11.5,8.0,0.07072571969696972,6.0,13.25,9.0,0.043481267605633804,211.0,264.0,235.0,0.02494519906323185,127.0,155.0,145.0,2018-08-27,0.9826,0.215,0.066,0.72,0.7749999999999999,0.1665,0.0585,0.9903,0.998,0.9543,0.9826,-0.18802,0.982125,,0.99385,0.051,0.106,0.066,0.06480000000000001,0.017249999999999998,,0.024,0.11800000000000001,0.11900000000000001,0.215,0.046200000000000005,0.095,,0.113,0.83,0.775,0.72,0.8886,0.88775,,0.8635,0.06674999999999998,0.9543,0.9826,0.005599999999999994,0.9732166666666666,,0.99385,0.07400000000000001,0.106,0.066,0.05783333333333333,0.015166666666666662,,0.024,0.0985,0.11900000000000001,0.215,0.048666666666666664,0.08066666666666666,,0.113,0.8265,0.775,0.72,0.8931666666666667,0.9041666666666668,,0.8635,Apple
2018-08-27 13:30:00,218.08,218.375,218.07,218.22,565156,0.13999999999998636,1,0.06,0.1425,0.6374,0.4949,49.4557,64.5582,64.5679,50.5512,-33.3387,0.0,0.0,218.2675,218.5281,218.0069,35358805.486,94999967.0,0.14185714285714288,7.0,7.0,14.0,0.09687875,7.0,11.0,13.0,0.07004884469696973,6.5,10.25,9.5,0.043481267605633804,211.0,264.0,235.0,0.02494519906323185,127.0,155.0,145.0,2018-08-27,0.9826,0.215,0.066,0.72,0.7749999999999999,0.1665,0.0585,0.9903,0.998,0.9543,0.9826,-0.18802,0.982125,,0.99385,0.051,0.106,0.066,0.06480000000000001,0.017249999999999998,,0.024,0.11800000000000001,0.11900000000000001,0.215,0.046200000000000005,0.095,,0.113,0.83,0.775,0.72,0.8886,0.88775,,0.8635,0.06674999999999998,0.9543,0.9826,0.005599999999999994,0.9732166666666666,,0.99385,0.07400000000000001,0.106,0.066,0.05783333333333333,0.015166666666666662,,0.024,0.0985,0.11900000000000001,0.215,0.048666666666666664,0.08066666666666666,,0.113,0.8265,0.775,0.72,0.8931666666666667,0.9041666666666668,,0.8635,Apple
2018-08-27 14:00:00,218.21,218.35,218.11,218.31,647296,0.09999999999999433,1,0.05,0.1154,0.6392,0.5237,44.383,52.1147,69.0075,46.4461,71.3446,0.0,25.0,218.23,218.3943,218.0657,35790294.9999,95647263.0,0.15625384615384613,8.0,6.0,12.0,0.1072223214285714,8.0,7.5,14.5,0.08691199404761905,7.0,9.5,11.25,0.043481267605633804,211.0,264.0,235.0,0.02494519906323185,127.0,155.0,145.0,2018-08-27,0.9826,0.215,0.066,0.72,0.7749999999999999,0.1665,0.0585,0.9903,0.998,0.9543,0.9826,-0.18802,0.982125,,0.99385,0.051,0.106,0.066,0.06480000000000001,0.017249999999999998,,0.024,0.11800000000000001,0.11900000000000001,0.215,0.046200000000000005,0.095,,0.113,0.83,0.775,0.72,0.8886,0.88775,,0.8635,0.06674999999999998,0.9543,0.9826,0.005599999999999994,0.9732166666666666,,0.99385,0.07400000000000001,0.106,0.066,0.05783333333333333,0.015166666666666662,,0.024,0.0985,0.11900000000000001,0.215,0.048666666666666664,0.08066666666666666,,0.113,0.8265,0.775,0.72,0.8931666666666667,0.9041666666666668,,0.8635,Apple
2018-08-27 14:30:00,218.31,218.42,218.14,218.3,672479,-0.009999999999990905,0,-0.0,0.087,0.6325,0.5455,54.2448,49.3611,67.7505,45.8281,89.1,0.0,0.0,218.2325,218.4006,218.0644,35886384.3702,94974784.0,0.01744666666666667,17.0,11.0,17.0,0.14905549450549446,7.5,6.5,13.0,0.12296712225274725,7.25,8.75,13.0,0.043481267605633804,211.0,264.0,235.0,0.02494519906323185,127.0,155.0,145.0,2018-08-27,0.9826,0.215,0.066,0.72,0.7749999999999999,0.1665,0.0585,0.9903,0.998,0.9543,0.9826,-0.18802,0.982125,,0.99385,0.051,0.106,0.066,0.06480000000000001,0.017249999999999998,,0.024,0.11800000000000001,0.11900000000000001,0.215,0.046200000000000005,0.095,,0.113,0.83,0.775,0.72,0.8886,0.88775,,0.8635,0.06674999999999998,0.9543,0.9826,0.005599999999999994,0.9732166666666666,,0.99385,0.07400000000000001,0.106,0.066,0.05783333333333333,0.015166666666666662,,0.024,0.0985,0.11900000000000001,0.215,0.048666666666666664,0.08066666666666666,,0.113,0.8265,0.775,0.72,0.8931666666666667,0.9041666666666668,,0.8635,Apple
2018-08-27 15:00:00,218.31,218.31,217.73,218.125,1268949,-0.18500000000000227,0,-0.08,0.0484,0.606,0.5576,57.5193,52.049,47.5353,42.7626,-133.3333,75.0,100.0,218.2388,218.3875,218.09,36345844.6584,93705835.0,0.009600000000000004,9.0,15.0,7.0,0.08685025641025636,12.5,8.5,14.5,0.09703628891941392,10.25,8.0,14.5,0.043481267605633804,211.0,264.0,235.0,0.02494519906323185,127.0,155.0,145.0,2018-08-27,0.98725,0.1555,0.037500000000000006,0.8075,0.815,0.14300000000000002,0.042,0.9908333333333332,0.998,0.9543,0.9826,-0.18802,0.9919,,0.99385,0.051,0.106,0.066,0.06480000000000001,0.009000000000000001,,0.024,0.11800000000000001,0.11900000000000001,0.215,0.046200000000000005,0.096,,0.113,0.83,0.775,0.72,0.8886,0.895,,0.8635,0.06674999999999998,0.9543,0.9826,0.005599999999999994,0.9919,,0.99385,0.07400000000000001,0.106,0.066,0.05783333333333333,0.009000000000000001,,0.024,0.0985,0.11900000000000001,0.215,0.048666666666666664,0.096,,0.113,0.8265,0.775,0.72,0.8931666666666667,0.895,,0.8635,Apple
2018-08-27 15:30:00,218.1,218.11,217.56,217.95,2139315,-0.15000000000000568,0,-0.07,0.0055,0.5644,0.5589999999999999,55.7446,55.8362,34.0063,44.2739,-106.0519,50.0,100.0,218.1712,218.4661,217.8764,37240445.7116,91566520.0,0.04320731707317073,13.0,15.0,13.0,0.01352333333333329,13.0,13.0,12.0,0.06908746177106427,7.231770833333332,10.5234375,10.296875,0.043481267605633804,211.0,264.0,235.0,0.02494519906323185,127.0,155.0,145.0,2018-08-27,0.98725,0.1555,0.037500000000000006,0.8075,0.815,0.14300000000000002,0.042,0.9908333333333332,0.998,0.9543,0.9826,-0.18802,0.9919,,0.99385,0.051,0.106,0.066,0.06480000000000001,0.009000000000000001,,0.024,0.11800000000000001,0.11900000000000001,0.215,0.046200000000000005,0.096,,0.113,0.83,0.775,0.72,0.8886,0.895,,0.8635,0.06674999999999998,0.9543,0.9826,0.005599999999999994,0.9919,,0.99385,0.07400000000000001,0.106,0.066,0.05783333333333333,0.009000000000000001,,0.024,0.0985,0.11900000000000001,0.215,0.048666666666666664,0.096,,0.113,0.8265,0.775,0.72,0.8931666666666667,0.895,,0.8635,Apple
2018-08-28 09:30:00,219.09,219.88,218.95,219.44,4464597,0.3499999999999943,1,0.16,0.0683,0.6443,0.5760000000000001,61.21,58.1579,84.4021,49.3162,133.3333,100.0,75.0,218.4538,219.6192,217.2883,37480490.407,96031117.0,0.11484477474656055,5.583333333333332,10.916666666666664,11.416666666666664,0.11697048535026584,5.162878787878788,9.31439393939394,10.291666666666666,0.13625279438019755,4.393229166666666,8.716145833333332,10.138020833333332,0.07064799025578558,159.0,398.0,264.0,0.055590585774058614,107.0,202.0,169.0,2018-08-28,-0.9255,0.076,0.091,0.833,0.816,0.129,0.05533333333333334,0.3496666666666666,0.06674999999999998,0.9543,0.9826,-0.18802,0.033200000000000014,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.05,,0.024,0.0985,0.11900000000000001,0.215,0.046200000000000005,0.086,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,-0.9255,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.091,,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.048666666666666664,0.076,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.833,,0.8635,Apple
2018-08-28 10:00:00,219.48,219.8384,219.34,219.51,2219165,0.030000000000001137,1,0.01,0.1033,0.7051,0.6018,70.1448,62.3665,85.1141,53.0979,72.7477,75.0,50.0,218.7562,220.1999,217.3126,36775192.3072,98250282.0,0.10164166666666664,3.0,3.0,6.0,0.11697048535026584,5.162878787878788,9.31439393939394,10.291666666666666,0.13625279438019755,4.393229166666666,8.716145833333332,10.138020833333332,0.07064799025578558,159.0,398.0,264.0,0.055590585774058614,107.0,202.0,169.0,2018-08-28,-0.9255,0.076,0.091,0.833,0.816,0.129,0.05533333333333334,0.3496666666666666,0.06674999999999998,0.9543,0.9826,-0.18802,0.033200000000000014,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.05,,0.024,0.0985,0.11900000000000001,0.215,0.046200000000000005,0.086,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,-0.9255,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.091,,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.048666666666666664,0.076,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.833,,0.8635,Apple
2018-08-28 10:30:00,219.5,219.77,219.41,219.725,1505336,0.22499999999999432,1,0.1,0.128,0.7619,0.6339,86.1349,72.4966,87.4588,55.9342,54.5356,50.0,25.0,219.1562,220.5649,217.7476,37904210.2659,99755618.0,-0.06482500000000001,4.0,6.0,2.0,0.1082432207066136,4.291666666666666,6.958333333333332,8.708333333333332,0.13625279438019755,4.393229166666666,8.716145833333332,10.138020833333332,0.07064799025578558,159.0,398.0,264.0,0.055590585774058614,107.0,202.0,169.0,2018-08-28,-0.9255,0.076,0.091,0.833,0.816,0.129,0.05533333333333334,0.3496666666666666,0.06674999999999998,0.9543,0.9826,-0.18802,0.033200000000000014,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.05,,0.024,0.0985,0.11900000000000001,0.215,0.046200000000000005,0.086,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,-0.9255,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.091,,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.048666666666666664,0.076,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.833,,0.8635,Apple
2018-08-28 11:00:00,219.7468,219.7468,219.41,219.44,1199027,-0.3068000000000097,0,-0.14,0.1128,0.7749,0.6621,86.1349,80.8049,68.4136,58.0614,-6.6977,25.0,0.0,219.5288,219.7625,219.295,36918783.0357,98556591.0,0.2084434782608696,2.0,11.0,10.0,0.018408333333333308,3.5,4.499999999999999,3.9999999999999987,0.13625279438019755,4.393229166666666,8.716145833333332,10.138020833333332,0.07064799025578558,159.0,398.0,264.0,0.055590585774058614,107.0,202.0,169.0,2018-08-28,-0.9255,0.076,0.091,0.833,0.816,0.129,0.05533333333333334,0.3496666666666666,0.06674999999999998,0.9543,0.9826,-0.18802,0.033200000000000014,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.05,,0.024,0.0985,0.11900000000000001,0.215,0.046200000000000005,0.086,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,-0.9255,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.091,,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.048666666666666664,0.076,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.833,,0.8635,Apple
2018-08-28 11:30:00,219.49,219.59,219.08,219.22,1315889,-0.27000000000001023,0,-0.12,0.0774,0.7588,0.6814,67.7953,80.0217,55.8876,46.9287,-133.3333,0.0,0.0,219.4738,219.8343,219.1132,36325347.5319,97240702.0,0.1265,3.0,7.0,6.0,0.07180923913043477,3.0,8.5,6.0,0.09002622991852419,3.645833333333333,7.729166666666666,7.354166666666666,0.07064799025578558,159.0,398.0,264.0,0.055590585774058614,107.0,202.0,169.0,2018-08-28,-0.9255,0.076,0.091,0.833,0.816,0.129,0.05533333333333334,0.3496666666666666,0.06674999999999998,0.9543,0.9826,-0.18802,0.033200000000000014,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.05,,0.024,0.0985,0.11900000000000001,0.215,0.046200000000000005,0.086,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,-0.9255,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.091,,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.048666666666666664,0.076,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.833,,0.8635,Apple
2018-08-28 12:00:00,219.2261,219.69,219.1039,219.57,889959,0.3438999999999908,1,0.16,0.0672,0.7654,0.6982,58.226000000000006,70.7187,68.2275,40.9828,-16.0319,0.0,75.0,219.4888,219.8589,219.1186,36850898.546,98130661.0,0.2302555555555556,2.0,6.0,10.0,0.16747173913043478,2.5,9.0,8.0,0.09294003623188404,3.0,6.75,6.0,0.07064799025578558,159.0,398.0,264.0,0.055590585774058614,107.0,202.0,169.0,2018-08-28,0.032399999999999984,0.1025,0.049,0.8485,0.828,0.129,0.04325,0.509825,0.06674999999999998,0.9543,0.9826,-0.18802,0.3522333333333333,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.035666666666666666,,0.024,0.0985,0.11900000000000001,0.215,0.046200000000000005,0.10033333333333334,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,0.032399999999999984,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.049,,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.048666666666666664,0.1025,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.8485,,0.8635,Apple
2018-08-28 12:30:00,219.6086,219.81,219.4701,219.7842,798388,0.17560000000000284,1,0.08,0.0646,0.7789,0.7143,63.3696,63.1303,74.1318,39.425,110.9617,100.0,50.0,219.5036,219.913,219.0941,37528073.2096,98929049.0,0.26407142857142857,4.0,4.0,13.0,0.17837777777777775,2.5,6.5,8.0,0.12509350845410627,2.75,7.5,7.0,0.07064799025578558,159.0,398.0,264.0,0.055590585774058614,107.0,202.0,169.0,2018-08-28,0.032399999999999984,0.1025,0.049,0.8485,0.828,0.129,0.04325,0.509825,0.06674999999999998,0.9543,0.9826,-0.18802,0.3522333333333333,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.035666666666666666,,0.024,0.0985,0.11900000000000001,0.215,0.046200000000000005,0.10033333333333334,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,0.032399999999999984,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.049,,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.048666666666666664,0.1025,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.8485,,0.8635,Apple
2018-08-28 13:00:00,219.7898,220.39,219.54,220.015,2070606,0.2251999999999725,1,0.1,0.0678,0.7991,0.7313,77.4835,66.3597,79.5831,46.3024,109.2844,100.0,25.0,219.6473,220.2325,219.0621,37771687.0354,100999655.0,0.12200833333333334,7.0,14.0,15.0,0.2471634920634921,3.0,5.0,11.5,0.2073176155969634,2.75,7.0,9.75,0.07064799025578558,159.0,398.0,264.0,0.055590585774058614,107.0,202.0,169.0,2018-08-28,0.032399999999999984,0.1025,0.049,0.8485,0.828,0.129,0.04325,0.509825,0.06674999999999998,0.9543,0.9826,-0.18802,0.3522333333333333,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.035666666666666666,,0.024,0.0985,0.11900000000000001,0.215,0.046200000000000005,0.10033333333333334,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,0.032399999999999984,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.049,,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.048666666666666664,0.1025,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.8485,,0.8635,Apple
2018-08-28 13:30:00,220.0225,220.53,219.87,220.27,1393902,0.2475000000000023,1,0.11,0.0758,0.8261,0.7502,83.3029,74.7187,84.4198,52.5928,97.0004,100.0,0.0,219.9098,220.4314,219.3882,38067392.5127,102393557.0,0.014996875,9.0,9.0,14.0,0.19303988095238092,5.5,9.0,14.0,0.18570882936507935,4.0,7.75,11.0,0.07064799025578558,159.0,398.0,264.0,0.055590585774058614,107.0,202.0,169.0,2018-08-28,0.032399999999999984,0.1025,0.049,0.8485,0.828,0.129,0.04325,0.509825,0.06674999999999998,0.9543,0.9826,-0.18802,0.3522333333333333,,0.99385,0.07400000000000001,0.106,0.066,0.06480000000000001,0.035666666666666666,,0.024,0.0985,0.11900000000000001,0.215,0.046200000000000005,0.10033333333333334,,0.113,0.8265,0.775,0.72,0.8886,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,0.005599999999999994,0.032399999999999984,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.05783333333333333,0.049,,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.048666666666666664,0.1025,,0.113,0.8265,0.775,0.75,0.8931666666666667,0.8485,,0.8635,Apple
2018-08-28 14:00:00,220.27,220.42,220.15,220.19,890331,-0.0800000000000125,0,-0.04,0.065,0.8315,0.7665,76.5341,79.1068,76.8085,57.3107,71.6237,75.0,0.0,220.0648,220.4376,219.692,37440915.4694,101503226.0,0.17783142857142856,4.0,18.0,13.0,0.06850260416666668,8.0,11.5,14.5,0.15783304811507934,5.5,8.25,13.0,0.07064799025578558,159.0,398.0,264.0,0.055590585774058614,107.0,202.0,169.0,2018-08-28,-0.3092666666666667,0.08266666666666668,0.068,0.8493333333333334,0.8326,0.11179999999999997,0.0558,0.20934,0.06674999999999998,0.9543,0.9826,-0.9926,0.3522333333333333,,0.99385,0.07400000000000001,0.106,0.066,0.106,0.035666666666666666,,0.024,0.0985,0.11900000000000001,0.215,0.043,0.10033333333333334,,0.113,0.8265,0.775,0.72,0.851,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,-0.9926,0.032399999999999984,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.106,0.049,,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.043,0.1025,,0.113,0.8265,0.775,0.75,0.851,0.8485,,0.8635,Apple
2018-08-28 14:30:00,220.19,220.31,220.03,220.1701,792457,-0.019900000000006912,0,-0.01,0.0465,0.8246,0.7781,74.7577,78.1982,74.5787,53.4463,9.8376,50.0,0.0,220.1613,220.346,219.9766,37441520.0658,100710769.0,0.030667647058823518,10.0,13.0,11.0,0.0964141517857143,6.5,13.5,13.5,0.1447270163690476,6.0,11.25,13.75,0.07064799025578558,159.0,398.0,264.0,0.055590585774058614,107.0,202.0,169.0,2018-08-28,-0.3092666666666667,0.08266666666666668,0.068,0.8493333333333334,0.8326,0.11179999999999997,0.0558,0.20934,0.06674999999999998,0.9543,0.9826,-0.9926,0.3522333333333333,,0.99385,0.07400000000000001,0.106,0.066,0.106,0.035666666666666666,,0.024,0.0985,0.11900000000000001,0.215,0.043,0.10033333333333334,,0.113,0.8265,0.775,0.72,0.851,0.8640000000000001,,0.8635,0.06674999999999998,0.9543,0.9610666666666666,-0.9926,0.032399999999999984,,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.106,0.049,,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.043,0.1025,,0.113,0.8265,0.775,0.75,0.851,0.8485,,0.8635,Apple
2018-08-28 15:00:00,220.17,220.2351,219.735,219.9575,1137641,-0.21249999999997726,0,-0.1,0.0118,0.7929,0.7811,61.4588,70.9169,52.7586,42.4401,-133.3333,25.0,0.0,220.1469,220.378,219.9158,37316179.9681,99573128.0,0.03532307692307693,12.0,12.0,15.0,0.10424953781512608,7.0,15.5,12.0,0.08637607099089635,7.5,13.5,13.25,0.07064799025578558,159.0,398.0,264.0,0.055590585774058614,107.0,202.0,169.0,2018-08-28,-0.472025,0.079,0.07100000000000001,0.85,0.8358333333333334,0.1045,0.059833333333333336,0.014399999999999987,0.06674999999999998,0.9543,0.9826,-0.9926,0.3522333333333333,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.106,0.035666666666666666,0.08,0.024,0.0985,0.11900000000000001,0.215,0.043,0.10033333333333334,0.068,0.113,0.8265,0.775,0.72,0.851,0.8640000000000001,0.852,0.8635,0.06674999999999998,0.9543,0.9610666666666666,-0.9926,0.032399999999999984,-0.9603,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.106,0.049,0.08,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.043,0.1025,0.068,0.113,0.8265,0.775,0.75,0.851,0.8485,0.852,0.8635,Apple
2018-08-28 15:30:00,219.95,220.18,219.18,219.71,3932850,-0.2399999999999807,0,-0.11,-0.0335,0.7393,0.7727,49.1592,61.7919,36.2818,44.9539,-116.9856,0.0,100.0,220.0069,220.3952,219.6186,37552261.3868,95640278.0,0.13122280701754388,7.0,28.0,22.0,0.03299536199095025,11.0,12.5,13.0,0.13625279438019755,4.393229166666666,8.716145833333332,10.138020833333332,0.07064799025578558,159.0,398.0,264.0,0.055590585774058614,107.0,202.0,169.0,2018-08-28,-0.472025,0.079,0.07100000000000001,0.85,0.8358333333333334,0.1045,0.059833333333333336,0.014399999999999987,0.06674999999999998,0.9543,0.9826,-0.9926,0.3522333333333333,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.106,0.035666666666666666,0.08,0.024,0.0985,0.11900000000000001,0.215,0.043,0.10033333333333334,0.068,0.113,0.8265,0.775,0.72,0.851,0.8640000000000001,0.852,0.8635,0.06674999999999998,0.9543,0.9610666666666666,-0.9926,0.032399999999999984,-0.9603,0.99385,0.07400000000000001,0.106,0.07366666666666667,0.106,0.049,0.08,0.024,0.0985,0.11900000000000001,0.17666666666666667,0.043,0.1025,0.068,0.113,0.8265,0.775,0.75,0.851,0.8485,0.852,0.8635,Apple
